-176 304177653
415 142402925
319 240727770
-77 266455238
-312 133674022
-48 44378257
441 11947329
-319 32896598
-282 74778424
338 35655492
323 57588572
-130 225134650
492 232345802
115 210771325
167 250303069
-345 191401568
146 132886276
-195 9844371
479 22423671
-157 270454650
-257 50117279
310 267886753
-489 234933896
-298 143248605
-113 167914498
-152 65105920
-295 5226807
-286 170134035
-139 69141998
-298 316261524
-175 3777025
23 214874238
417 219238636
-255 10467968
-29 79708806
433 122968141
-253 6873230
-15 5909557
210 151103450
331 287671771
-184 14417188
182 19498520
371 169577697
-406 24555292
-19 20442168
-359 142281491
-295 233962658
-188 288191827
-301 150667148
-410 295487695
203 149245536
-286 99976426
-142 5662458
356 258866719
419 71373349
115 639556
73 204295589
495 315257312
375 49528184
-382 228513425
4 153826895
-300 24330127
-162 52767481
-494 283346329
-1 1704562
438 22430258
-228 266173787
-393 124836707
-229 207443
-495 223911787
-10 29449577
-416 99573409
271 66161012
-171 296085265
-315 7352580
-52 178352908
185 4498217
-268 160675353
181 8823500
-134 98551333
-363 90708030
46 17427773
-394 205556958
-379 54985732
390 20781535
-260 79583555
-267 26743717
-386 44771048
-93 83795424
27 27449592
83 80858004
-68 680363
91 210296159
419 20067174
294 282811891
225 272706912
-12 196487007
-280 277621427
167 134772287
365 29631239
-39 315524862
112 2354962
-67 1262116
408 169947520
330 52995281
398 285756263
-464 106206286
-220 70821655
-31 76307470
-363 162832887
-295 147256827
-463 305934006
82 259801227
-465 52823854
-408 81076831
-316 123876856
-485 185952390
472 284841236
-362 276623896
-447 13953685
420 187456805
86 222416762
-60 168573569
-73 191665174
417 175434767
436 121995448
188 55454229
-99 257128314
-257 21692538
87 2013034
-177 54397524
-133 262283777
3 106767206
-241 99855484
486 93212789
3 309273001
-351 258653746
-255 121032442
413 69577517
17 226232127
-477 177542663
-437 219703149
-243 125996591
-456 47534815
-439 114834642
-383 259356042
282 17028693
406 223368590
201 202533814
-249 292805516
149 22863574
-326 31957120
358 46387897
-488 121195212
43 105567752
188 47645789
302 283084678
-19 21555743
181 265633193
-51 75238984
-273 23413396
465 222352568
314 117427353
353 231286330
378 42978876
-180 285696527
466 202137714
193 92521867
292 117006457
-234 96884426
252 20745154
364 220833723
297 35188443
-2 248652202
347 292151000
0 191103152
9 228844548
123 149317440
12 263517950
-467 198517463
-328 76524816
58 23385225
347 16077463
418 91147463
336 307882935
183 270901799
-297 63595138
308 3245372
322 80995533
-360 141315697
-300 572737
411 313203489
-418 232363116
56 135353445
-32 139784501
374 12542945
-177 114794488
-278 260356044
-16 19308165
497 16984719
427 17802827
-210 190831766
-28 225687718
-395 214531043
-239 806211
87 13452959
-384 224866591
409 58163527
4 4954513
389 71422546
101 202271724
-345 150336738
-288 110874619
63 225948972
-320 238395531
153 188756877
147 113932749
-51 6503
-319 26561949
493 3341195
-155 6926723
117 241607727
303 100066043
325 10943749
-413 1291298
-205 25871241
98 31628410
27 6601870
-368 282146873
310 204877067
-479 309118240
-99 300517044
166 141806338
184 62947944
174 208995599
-164 295581192
181 67604582
-139 107281108
7 45942386
43 4545806
-471 259406704
-281 5697782
-450 206966702
373 108214184
361 250155896
256 185521981
123 186533307
175 253928407
-315 50388467
393 280875304
184 274515
-41 264201195
263 61875089
-301 49761793
-386 29567746
356 266625573
-106 11908912
-109 137304996
159 237555623
-280 183955858
-409 146542079
250 146694708
389 8492826
-221 8313218
261 169225070
-252 38913134
441 293294599
161 152865777
307 19808852
-64 314405649
93 92297666
493 314141436
208 21556121
-78 147462037
-426 221511284
367 29811768
147 80525070
13 16617947
-443 272953573
-293 20313455
23 180834354
-396 137138573
-363 255717875
4 290357115
224 169794151
97 256297703
-142 10546706
-368 304481584
-401 31396756
-249 309282909
361 200796324
-363 161788932
275 261826603
-139 287342318
-270 21354371
204 219856969
337 226607934
91 126963673
-195 10348461
299 58925142
-315 3987303
281 265435430
-251 260476039
-111 134587290
305 61555366
-227 66993823
374 241035742
397 128811034
158 140468478
61 775184
157 5105602
-329 2968376
-359 46646738
-363 236326611
448 9035172
466 147026900
401 145587412
-390 87345273
91 188875507
441 9627366
-330 119637230
55 12338878
125 226722873
-423 110263548
-484 168081157
-185 19363635
291 138398275
-360 315552610
192 8569675
20 17914824
-484 25383496
-20 214642831
-350 18683661
287 9279771
445 6706602
213 179954823
492 307336332
88 205238884
61 311843756
-2 219545190
-494 282371440
-216 293914546
-300 57773227
145 18428910
-108 305326778
-412 274367915
472 262107960
498 163076764
256 38756592
-349 253868166
432 109673525
-1 33604783
483 185912263
-317 132775189
93 59594038
-418 135546203
-63 30022668
-95 220125865
342 173348266
-450 9565108
267 306753637
-385 68144549
268 2554498
-222 93881965
26 135522638
162 102954607
485 313001473
-318 232573611
-151 164578822
-116 306735355
36 203788646
483 44642949
328 242259
150 201103666
-439 5616302
138 17829718
302 109123234
-247 285093139
246 266881430
-204 268024893
278 195802629
-242 2518055
370 302018624
-15 272547356
54 312731687
324 256453827
-183 15019691
-462 272114128
188 309334513
42 302676601
-172 191886328
23 107915551
-357 27240458
157 31663966
-491 252582594
-490 81817328
429 186425627
-229 121101419
6 82655030
368 16693350
97 15511394
447 126317838
-157 6558372
-451 258107062
-218 68093151
248 212428256
-355 137481709
-414 223395379
272 54128932
-299 312593635
-175 30718950
368 319728743
212 277113136
-181 64723461
456 104387996
472 78308956
39 105442629
97 307114007
369 17496880
110 155083523
404 12624284
258 181792674
452 28259469
-388 920612
-426 153772917
-267 157213893
-400 851288
-393 164302742
498 307962003
-207 146544463
-24 72354976
-122 277352625
-174 278555744
268 84364091
241 97153302
361 131537481
-250 246142317
284 205572
-240 6287583
-112 2052661
-389 214168293
199 83512917
-54 308992528
-466 104332968
-176 24005484
376 35293677
-157 53338553
461 11895111
39 285586586
394 2187635
499 214683293
42 3261860
49 208697556
-62 27406998
-177 93707721
491 203921618
190 25510852
95 304682072
-347 270981692
279 255491
-101 278295824
100 24943611
-270 270845502
142 294945835
341 12256401
-128 2838435
-489 221931980
-294 17556895
-26 263927173
-179 73588949
9 237526851
-162 184022917
302 140845576
287 317752959
-208 249528044
389 319365266
-324 11268486
-441 10784314
-253 245105999
-355 171707398
220 69378581
112 263332981
410 35442795
-146 291453348
75 270825585
-415 187073795
308 143856908
-396 205606249
25 30703936
-197 173368175
-309 1435758
44 197865400
320 172526895
-156 10374206
-331 226526058
86 42986572
51 277403724
-243 182586821
308 86892287
375 173808031
-80 147911583
-160 12164500
-136 310491699
154 109633386
432 174243635
278 10708131
-236 157166554
-121 279944765
-186 142025873
383 261832059
-249 7932830
419 105904584
232 116911543
346 67603542
52 135376120
145 112047394
226 376844
-177 30188603
-52 183695575
-15 275285770
489 51072440
-150 170848036
490 126641742
-265 89904971
-297 35067474
-398 249104978
256 30493883
-433 92294709
234 162257371
-78 231726227
-191 45548813
7 165843049
306 221548161
375 14973881
95 247184334
-211 268317428
499 132191390
147 191912495
245 111517754
-278 212542399
-384 169843659
449 250121839
-265 1958331
334 210767254
-407 238344695
464 251677342
-174 238247645
60 124163983
-266 202321
-68 86825732
-457 178898360
-336 110794868
-67 3675701
-197 59631717
276 283327348
-40 286096251
-447 207274265
69 173586661
92 316618777
65 122771309
-116 198886899
336 237266491
-363 174935024
251 119612150
182 122188670
113 124043828
-165 284633524
-449 240151756
174 293342130
446 12142811
68 243372748
183 271973306
177 256891540
243 266778967
485 239432144
101 212285878
-71 49278862
339 135121469
43 119001155
55 259885993
392 292956787
241 159174574
260 310173624
67 157505047
349 169111654
127 267788140
254 128675081
175 86185511
94 16756420
294 91507304
-464 295358492
60 2341820
95 69453398
470 15427014
-367 275607254
-397 259037733
315 111842388
95 10374157
-481 219567757
479 25075201
1 86412671
160 993001
-487 7939744
-395 213663893
152 20693126
143 12162995
-226 112098970
-103 256298282
-194 28145932
42 30853403
303 259173608
-102 51937882
14 77834495
-267 223464067
-133 317947752
312 297563235
-167 107276836
325 250583223
-221 3413619
-156 28988992
-354 71097842
-325 63597499
389 47603340
-345 29077611
141 244598092
68 48056660
85 199333553
103 80971238
-199 94107507
480 64922156
481 63745313
-225 42822483
-300 56286732
-456 274211911
-157 18044663
-354 49064769
455 120682078
-123 126274091
285 2226566
58 253126177
-30 161388160
-315 261978855
352 208445070
365 272062538
-95 246176944
-255 102334921
197 157634686
-320 177625409
425 298838078
173 128915510
489 94677355
278 253925204
482 291825883
-265 4635685
443 196956193
188 248932201
164 17367733
74 171877685
-272 176766535
-201 1351073
-312 269525740
-452 197371264
-415 43966032
-435 149967906
95 225588330
-178 302434319
3 175567295
-264 45616813
253 68145207
-244 111057662
-473 313252547
-152 205248628
-268 31688866
-419 178792162
452 22304780
79 309641119
-302 113687
36 120188234
-86 740628
146 19183736
-195 13787350
-121 33896011
-296 128763482
-434 173414165
-336 242074576
-353 300475312
-143 271327875
-151 157245798
-282 124624976
-63 23384273
50 16203530
122 6035383
-113 152604175
467 163807394
296 274393474
-326 295231663
-46 94733312
259 221918695
-80 72681074
-380 71385409
42 88591766
-252 80342198
311 25263016
-6 207308586
115 40446971
313 124933124
-221 282736617
-22 13770291
-257 149505724
-122 120142804
49 22974265
-384 171165433
-475 29365145
-308 106891661
425 6081902
108 111205323
-414 109584937
173 246401906
160 13672770
-401 156398531
-238 125665005
-392 91171071
221 160528505
-487 55221047
496 210122955
-10 222053074
-90 101173759
86 191808297
-83 28027895
-218 179121440
-493 258591070
354 25046142
38 190581534
173 212633033
-421 299462871
-150 118424819
17 141188227
201 126541469
494 90805103
-228 31298918
186 16274502
-497 119391584
-69 137525380
-312 38731603
81 19326865
59 171817555
172 302883393
-384 319387700
-410 51394965
424 264087540
175 37371054
21 151606878
-336 40562605
-225 266645657
-378 228785300
-44 6792218
-61 222823137
220 148692840
322 68572495
-287 300426009
264 22117591
-337 3105113
-181 188254533
306 307568866
249 24282965
8 20513976
-197 218327031
-2 217556288
-491 92865450
302 220028317
205 57071933
486 9774134
-270 132872685
-272 309221997
488 210981479
-413 137492774
-159 170875438
-300 62825486
376 8194905
346 2982986
-186 193843573
-64 301615830
327 187772392
-139 140232442
-104 2251160
-137 310271461
88 146901162
-485 30992247
-106 26836225
454 222021075
28 280484619
-70 190915813
219 14487511
302 188493204
201 23192349
-381 223417943
476 192174731
276 256795219
360 6240208
415 220453999
-233 115231590
406 124337251
-497 314938675
224 296818813
262 12220154
-280 71955085
15 170052089
-463 247217754
45 223108391
-160 279691174
222 12833264
-135 230743677
-47 304832424
294 153455240
-129 197594238
-371 211807708
106 30177653
-201 109964219
201 73835749
-434 31411526
66 66034706
266 239092941
-178 72847785
-493 180638383
342 84248903
444 257132431
141 303806048
287 234721701
5 282973185
-343 85282961
154 7304833
-228 262732387
143 233515362
-188 224032552
428 65873537
97 205068331
304 162342237
-464 274717894
336 27736530
154 239801776
-355 111615621
-98 2169499
-195 8243701
287 79672699
190 121586631
-495 115861241
-104 14605073
159 220291750
118 155287365
479 219254221
225 219731124
492 132474415
-49 287423516
-342 171038908
94 307327443
138 23754743
-94 205307008
264 68787139
-122 310962797
308 178866971
-83 182363199
-48 237743716
-312 85271900
-329 244472697
-371 278322148
317 258561893
470 201032671
67 4512798
327 254176245
-418 285321
412 2755146
-18 79355423
-70 232794320
-418 136735572
-26 3842087
34 162832254
-265 5916753
-71 3792619
90 129277634
281 111891527
-140 295053943
-160 218845290
-359 190605455
295 191905011
-466 262717576
-250 163025761
-164 94565831
-248 221953268
-483 15179970
211 14880600
100 32122940
-469 149185553
316 72974788
311 124643306
-165 261986192
-362 157904835
-375 213436860
-77 305286639
330 24321101
-132 221175528
-405 40173939
156 113246270
267 113348537
492 149772631
130 133131278
-455 172271363
24 46408704
-389 46224813
-413 288942567
-258 133957004
-260 264083447
-245 252582119
436 152121332
17 27396337
377 299012855
213 44492913
357 274367486
-292 206683292
-127 70973679
133 58345222
497 28287764
-301 49767318
-287 161274693
-420 167373287
331 106737489
-455 313571868
-470 32083982
131 87432288
-60 135726012
-331 124122857
467 201582955
-451 6322408
396 115142759
-95 59898493
-12 131784095
-147 271796225
-417 14759890
262 13665070
-300 13355471
-471 207192281
234 288053065
313 14122269
-106 28883066
-265 117483727
-177 217611379
-118 229135043
344 253351306
-129 108734457
453 246468829
-338 139998445
92 104945273
296 218937989
-500 72454431
-118 317484421
66 132895680
-378 183434446
-120 77165285
-493 235511314
-226 9596564
300 209615200
252 275182713
-437 140581234
479 139144609
238 47237991
-190 60116432
-402 85292518
-432 222625468
161 30611380
335 88893610
101 211863822
-270 209227484
382 68394833
492 272915222
361 309174366
42 2315866
-164 256933366
-61 132712693
348 107825712
-98 140911737
365 76054716
415 72378406
-444 302736867
-250 279911159
187 171158305
128 7425842
-280 197337732
-270 88022933
-325 75677109
-395 74742073
479 150854635
-65 58344795
458 137818300
-118 11918374
350 135075457
-282 277556472
70 22546868
-363 80784830
122 288551184
-242 85312096
440 86627928
4 230555263
238 17346139
289 276202711
72 291508149
-335 154796926
423 2196694
197 256741278
-399 2668245
41 7115018
-243 268183808
397 100152644
-362 221582265
322 270093928
-316 2256955
167 239004136
372 129978027
-149 314067470
67 255645540
255 218915124
-471 306107788
472 159231269
92 166394369
212 6666251
-156 232918203
-137 169815304
45 225924607
-15 125541198
31 163862599
5 24416042
-283 28750412
-321 289675676
-126 20934750
-315 3844200
-182 1562004
-230 6082992
280 155798877
81 141948819
-310 103272495
442 31652328
-33 89341154
330 5290929
264 14452562
314 771236
-285 93392416
45 16177396
0 269115353
262 168063564
188 74821899
319 14073387
-411 85911757
-359 113635565
-479 2819936
-61 3198736
99 235333130
101 155736837
396 29258877
-207 67538578
-136 213998460
64 226058548
-353 311115480
298 35256140
-488 201761130
51 309884462
342 26047917
-191 253178910
488 90835331
12 3626880
-234 179583938
93 84205986
242 164087687
-242 26303095
334 3302239
-356 597298
-318 299513528
200 60616359
-139 150934986
250 94877953
-425 31194809
-212 140295290
-173 77315247
51 197594960
-82 274968759
-431 66832744
67 1998604
253 19015018
-398 157275311
4 247706943
-24 206662179
218 139874170
-472 238103184
418 190225923
455 232524848
-76 226821411
-14 5002114
-343 16282664
-347 193822549
-14 36065944
-367 221728958
-160 237993797
-398 154173451
75 12837198
-25 124903871
-340 270371251
-202 97337532
465 32351903
405 120407024
-259 267095735
186 126601758
88 27665728
298 7956855
-440 11623724
176 301208289
-25 12951925
-44 109098850
-297 96654253
127 17704516
454 87903412
-172 233584848
-386 152091986
-391 284853548
88 299387584
-204 119591411
-272 8052897
375 280026470
315 2655592
-493 141943916
-118 80392584
311 55424191
231 150834223
372 13335886
-243 11502272
-364 126815576
-36 62847509
210 210272255
258 25547724
78 310333183
-320 111151278
256 122801995
-391 300471258
346 8792788
-265 301284833
-288 12676467
-237 27150993
357 1936592
427 190875620
-191 195608261
-310 272471629
-28 199757300
301 175546662
-114 284325757
-306 22115175
15 273604080
461 264082693
-140 1776468
-343 4840152
335 78494154
160 141906866
-205 294422399
-59 181898016
-20 311091201
-336 225882962
97 7807811
252 230658313
27 73133674
-351 30066583
314 163486126
32 79264234
127 136905930
-184 2692863
-437 30727617
-75 227556466
311 41901100
-74 205481059
249 199382164
413 13695321
-424 235236381
-153 240468906
85 168961153
-141 59494510
420 316387917
116 188095191
474 303661598
137 39111741
-158 11585456
336 212757969
185 102121076
-450 76016079
-194 164154909
-63 266532402
-309 28764972
114 146286774
252 208112366
117 22728979
-368 55544356
261 222397497
16 224703608
344 241124909
-152 229571854
-8 123283757
57 117132932
-189 25035627
159 29256921
25 166311534
359 70992223
-345 2926415
389 217351243
-179 276165653
-190 78351695
155 270221786
-106 1578846
-247 284813249
-171 7184134
474 981176
-289 132175010
138 60615403
-335 84932243
-415 129645179
202 22475883
-266 234482173
342 18557014
152 63418815
-382 12856891
51 195227700
-354 68971051
-242 91373919
-390 25095307
471 20242110
-381 86118283
-477 235795815
186 172312045
47 64412293
140 227908398
240 156286905
379 292838941
228 285972045
-220 19707420
401 301227892
-427 274655616
203 241243955
-341 8109462
-393 77494090
-146 3757124
133 188373767
-128 81735688
279 114313472
-235 112153410
255 299984443
-10 188936361
-280 132111692
-385 247972769
-246 63238572
37 3455717
-437 147822938
193 5918420
230 110095193
380 308317978
467 131894032
-138 4361446
-286 3661314
-68 73264265
448 277905452
-174 257204924
-129 24478403
112 210561727
87 276913634
-472 146237099
-465 151568225
-292 121852460
-259 84922395
-248 311694435
-464 289325756
187 21268498
99 248127946
-220 168387931
-258 44337463
68 234608050
-380 14385688
461 10465758
112 3532164
15 111034619
196 14296243
96 44341470
-166 135962355
68 20568307
492 121271051
78 251757135
195 214967604
-404 122205522
460 305173630
-276 27378878
-193 79733908
59 202715396
-127 2241117
-80 268501491
40 12685365
-131 226327367
208 48603046
-356 286354516
161 34694937
360 130677078
201 243234347
-161 115272700
468 32816072
81 206782204
239 190353387
-471 170902139
469 178034304
179 19666428
-321 139842344
-26 144802094
166 27102358
333 58514407
-425 218106097
358 152022721
413 94505706
-150 12609503
-254 209941649
-404 107618691
91 65925615
-401 109608875
130 249841392
37 107465243
86 9045099
-281 91674555
340 3608321
434 164518290
-342 253281252
2 20085191
-365 249184508
41 109574472
-461 258155989
423 109534282
-130 3917853
-440 301643954
-362 28217944
31 216912099
203 100894205
156 24671315
490 31069972
-189 165143534
129 243252943
368 114117769
473 123491144
0 3122776
-175 218917654
-224 136374115
-317 287264217
185 301312065
156 281575981
-352 269108522
-338 89448929
-380 306297422
43 65361063
-392 171557269
494 62874505
410 268705287
419 159993561
226 77653712
-268 202491929
496 152005885
40 151234149
-234 559711
85 212901525
203 200443048
-140 202391464
-235 22701286
-409 96867970
-117 161081127
-352 309604095
-11 80978188
-340 214711018
350 16895585
-334 46444974
60 68175145
-80 107758364
-1 8785123
88 139854145
-233 228352013
-482 130793424
-121 18213954
348 173211438
-204 302843138
-53 271687738
125 184812826
-128 311958219
-483 167081683
32 203042845
402 207634943
469 37106012
-193 314397159
-202 186975282
-433 18977563
-497 143451768
68 46642600
-106 4147401
314 146046857
-461 5016717
190 242876864
-65 62087240
110 49453513
-204 296385049
92 45964414
-485 41357401
258 159791764
-221 223596836
-415 236683196
-4 2592417
-292 231593970
-155 108536330
250 13802628
235 75896431
54 130728169
-31 18865165
-49 277255596
122 158498026
200 292923712
-302 44593266
-187 133031375
-156 114945319
-184 293678307
338 122187371
-494 44573109
-7 93041921
-177 188635385
-24 92328694
2 315193508
278 85241041
381 272644692
68 18575364
-311 134537632
109 2696864
184 312013136
353 1965125
266 291407113
113 791955
-225 123998527
-22 10740681
-401 40353675
252 129547191
-499 264403420
56 57991642
113 71845875
141 296886054
372 109872910
-309 249487521
377 107113728
-339 166094569
-137 287517214
-225 89746983
47 118594623
57 190465695
83 184974972
-102 224146710
-230 250507355
53 22046548
-432 11522934
-413 5144622
56 24862196
-2 23796117
-124 179537737
-139 177187604
-296 27223846
153 255593748
-264 160211533
-411 15554280
46 21625796
-349 3667687
-9 23334763
264 31060111
-122 57021110
305 42111903
-389 119966233
17 54387041
-20 8802129
-14 3625981
-422 10713881
-94 282268779
227 209001213
401 270425399
360 245295198
465 9628208
-261 183195940
-217 217385453
-123 12338960
349 121128388
-65 122524696
-455 290395357
265 28358914
105 319264545
-241 277561813
334 63242102
47 49662985
128 36503086
-437 96845841
404 108064819
-440 208366054
490 308723773
472 212762905
-380 27172013
0 227674935
198 104477404
-217 55572645
-325 164226719
-266 230815522
433 297002086
-252 96583157
-494 226077309
-41 30804523
-362 159055499
3 19050277
481 7084805
-437 7475039
-161 173914846
217 68858998
-185 34653641
484 279062570
-157 215945445
-310 8061550
102 118813563
-156 78986077
-296 12836591
-162 187537282
-59 178228946
453 2006091
331 117876673
-288 38051962
102 14723260
-90 179912173
-90 146213690
89 28033342
-350 115067453
212 52103939
363 40286360
97 306645663
409 151792904
261 138635286
182 135194170
-488 289675424
118 211227772
349 94256315
-441 218661616
100 160991686
403 10974633
-190 162773074
-464 237732168
-294 183165396
-71 18780555
-262 95121599
-140 225306603
377 10096339
491 253761638
-377 182543136
-334 132504951
61 101977378
-4 66894938
-32 53108519
-272 89364982
-47 47245402
14 5278049
-333 218134249
347 141232183
-360 74801172
125 11603472
-351 5081176
-170 310935460
421 271915398
-77 203473674
-22 132638877
-214 34482285
176 225122322
454 43152515
-342 28476170
-27 11379587
-277 76221521
-497 216403988
-173 81344686
-322 8322279
5 288604896
-188 290498827
13 253728817
368 162895331
391 113781337
241 18383614
387 18961850
-19 227314650
396 154564572
-110 13397543
-226 193932702
-170 243713541
-259 16721894
277 293705417
175 230794763
472 244725077
-323 120651387
110 175248172
40 50894549
1 95521864
10 242504624
-301 77571342
131 266494232
-365 265835254
-459 205565403
129 1521791
-425 42773270
137 121806083
274 66033406
-50 180106463
344 208558147
-48 2384882
115 157897720
441 7627729
229 54632495
128 11664320
-455 260854054
-217 261548778
311 15685867
-21 307106775
84 16154801
-72 180032399
-400 313055807
173 187548093
349 287161953
90 44423852
241 217817778
61 213093420
417 271122674
-115 132643762
496 135497698
227 180867019
-296 28251430
46 75134706
361 30681710
299 250278965
-250 216184451
208 3676154
100 5247537
-135 161674689
-32 106666276
-256 68935744
-57 98871386
-242 183683210
-229 229362021
-296 38315477
388 36653641
-78 5155704
9 275198386
-154 81098444
-195 36935956
466 187144551
332 277074625
398 56828252
-50 235012506
84 15214134
-296 142691938
486 244548938
299 271263782
-166 26353931
115 314281347
249 116997162
-93 316033768
188 12313750
231 268441447
415 56883056
-228 318575255
216 197344675
379 252444873
-30 229654306
-455 9232859
462 121623740
-90 20754381
-284 166001241
-95 54315146
136 3981630
-251 29619575
-65 149831392
264 1153768
-209 204067299
70 63931239
294 100623948
131 39113772
52 143535265
85 10192836
339 266484
-57 40375439
-83 10391305
318 298844984
-368 137824211
243 247711312
383 91023859
-469 48441484
-390 85018397
-297 20459101
-412 315231400
440 138043085
11 9857774
396 149592700
-228 121986704
-492 12542
-392 4032018
-467 122512931
-439 186878253
-213 132708511
67 314114920
-259 14135291
230 143832343
25 161835926
225 160665736
483 47041355
-432 32323674
-400 35954060
-250 175736648
322 70793555
56 257776502
325 19091386
-64 276355193
-291 6571519
-257 259802534
-409 184014772
457 166101231
362 95877558
-292 178987355
-374 265222254
434 44632665
397 4626852
387 145866994
-470 296795134
181 163323966
425 273752460
454 172284203
-46 107125722
369 2705937
465 310435113
280 184207995
-289 285636771
-244 243436703
-179 190942341
128 226526381
-456 29532241
340 268161879
-93 139257386
107 51778845
128 118863376
-25 49385161
266 272695665
438 8915518
238 21052386
124 250943578
-314 248207393
-270 56472124
-188 56041830
-207 3238654
176 184314602
217 160953332
-369 128051593
95 549640
45 144842370
-199 16811771
-411 267838859
-133 101627527
-22 222485839
-74 301765461
37 29531909
-122 233597585
-410 146693805
-3 237372647
-390 16906577
184 226835141
-489 126202401
-210 151813607
-175 192911849
33 65548595
-216 212573118
-478 91776043
301 86642260
328 726663
315 222323351
-202 313116560
-256 23427645
288 30299711
-373 125711678
-234 16414436
84 19177462
-233 193447321
-171 318384108
190 131236070
-486 121334061
417 226323536
247 45321977
-394 32151724
58 76024372
-459 306667377
-360 274757029
-276 26938757
-189 265614991
-489 146536889
-70 11630143
-354 11176409
301 301965353
-258 96871202
36 290105694
120 244427950
52 16424078
-497 180231606
-164 119724006
-53 278648949
351 215078096
466 222401818
-252 244737212
376 99805780
33 75718668
259 21256376
364 147421029
300 5145205
167 24054516
108 185302166
-304 67938091
83 317261448
-253 84345377
-23 64884739
-85 6795800
-166 12785988
-40 248021561
44 75963691
387 146322807
-440 294897812
-162 64664783
91 194886417
53 304962000
421 197354624
-281 6663906
-273 228831949
-148 134721333
-410 306837473
-318 265631112
-369 307838199
166 297092010
80 52614458
167 298615580
-124 99842851
-225 101752737
-412 63242395
35 65827116
390 13863692
-31 35493534
-198 281795688
174 19538687
375 297753078
-221 77994991
224 96584178
3 194283263
30 111038712
40 26597167
-227 26403453
-489 173814930
-416 23280207
-109 300464068
18 75835105
-355 77024566
427 235524913
-391 71312752
-463 198083389
-80 2522285
-269 23000704
-425 187334780
385 274631769
-326 139804599
-416 195146141
117 126377363
104 133936683
452 305848183
-49 242718704
-238 302758229
-278 295175685
414 219611584
408 291354261
129 95774321
465 27291053
336 176612912
-39 81778042
76 102731296
118 290543805
-7 310917829
-182 301018390
-145 4845143
271 286375452
-488 7285222
-104 177118148
-17 309588829
-142 98185717
-199 42148780
238 176546993
-212 13028973
2 114816247
313 167801851
-55 250374042
-484 8434621
327 216566333
188 159197651
-325 295533538
114 228271728
459 229082951
334 51713458
75 158446651
-458 138531416
474 37442297
-200 117795591
-206 276735483
309 234748487
-191 210192219
6 112953743
-143 286407760
212 316154687
-93 215217169
398 304235580
26 294592583
208 299835063
433 319965539
-422 10974494
85 17920530
-271 165914761
-288 5715864
-464 37367257
-235 304897681
96 746281
-457 245391727
425 139337809
162 7311563
-83 209678792
-119 6763190
193 198914235
199 130521437
-107 168808809
-319 13822039
294 180621270
303 22487450
339 302764378
-52 303411944
-365 6675120
-220 7963700
286 287196631
379 129948786
-346 366740
120 237305498
-493 1364891
-391 302841013
400 54493019
-208 130394274
-277 189566464
-383 27910714
-483 228095651
86 69085393
-185 281546584
388 199944289
-108 15029829
391 303384641
-189 161118259
-14 201573036
-328 3456378
-299 57854427
408 56346115
384 307883196
88 144322552
-331 255856758
-498 97635046
490 116237171
-373 200327489
451 51856423
-391 270565780
120 27348706
23 142831780
-27 63846201
145 16255089
205 38315108
-126 319087311
174 130573007
208 172055060
414 135757378
153 107511044
236 225962087
104 27940688
-255 284998728
490 155165602
436 219464266
394 177663210
335 278547337
-123 151092720
-211 233683945
61 221401764
-126 219775599
